"","state_name","state_postal","KWH","DOLLAREL","HDD65","CDD65","UATYP10","TYPEHUQ","MONEYPY","ENERGYASST20","BA_climate","DIVISION","YEARMADERANGE","KOWNRENT","COOLCNTL","HEATCNTL","LGTINLED","SMARTMETER","TYPETHERM","ATHOME"
"15488","Washington","WA",7612.06,820.1,4917,129,"U",2,12,-2,"Marine","Pacific",6,1,3,3,1,-4,2,5
"15489","South Carolina","SC",53589.76,6305.87,1890,2399,"U",2,16,-2,"Mixed-Humid","South Atlantic",4,1,3,1,4,0,2,5
"15490","Oregon","OR",4388.85,656.31,4337,366,"U",2,15,-2,"Marine","Pacific",7,1,4,3,3,-4,2,5
"15491","Florida","FL",16317.32,1699,321,3941,"R",2,6,-2,"Hot-Humid","South Atlantic",6,1,1,2,3,1,1,5
"15492","Texas","TX",14449.14,1436.56,815,3704,"U",2,14,-2,"Hot-Humid","West South Central",9,1,1,4,2,-4,2,5
"15493","Texas","TX",16539.68,1876.73,1373,3040,"R",1,13,-2,"Hot-Humid","West South Central",6,1,1,1,0,1,2,5
"15494","Wyoming","WY",16826.2,1997.4,7461,527,"U",2,16,-2,"Cold","Mountain North",5,1,4,4,3,-4,0,5
"15495","Wyoming","WY",5192.04,759.95,6905,698,"C",2,14,-2,"Cold","Mountain North",3,1,1,1,1,1,2,1
"15496","Ohio","OH",3945.31,469.92,5568,889,"U",2,13,-2,"Cold","East North Central",6,1,3,3,2,-4,2,5
"15497","Florida","FL",5116.33,599.17,375,3822,"U",4,8,-2,"Hot-Humid","South Atlantic",5,2,1,1,2,0,1,5
"15498","Michigan","MI",14652.72,3009.82,6425,822,"U",2,13,-2,"Cold","East North Central",1,1,1,1,2,1,3,5
"15499","California","CA",5634.03,1559.29,2046,2074,"U",2,8,-2,"Hot-Dry","Pacific",4,1,1,2,4,1,2,5
"15500","Georgia","GA",16024.74,1526.68,2527,1743,"U",2,1,0,"Mixed-Humid","South Atlantic",1,2,-2,1,2,0,1,0
"15501","Alaska","AK",7810.46,1724.34,10705,1,"U",2,16,-2,"Very-Cold","Pacific",4,2,-2,3,3,-4,2,5
"15502","California","CA",5147.37,713.3,1256,2452,"U",2,7,0,"Hot-Dry","Pacific",1,1,2,1,0,1,2,5
"15503","Arkansas","AR",11143.15,1314.16,3653,1366,"R",2,12,-2,"Mixed-Humid","West South Central",6,1,3,3,1,-4,3,5
"15504","Illinois","IL",2706.91,382.33,5490,1234,"U",4,6,-2,"Cold","East North Central",1,1,-2,2,0,0,2,5
"15505","Pennsylvania","PA",5136.6,587.05,5358,963,"C",5,8,0,"Cold","Middle Atlantic",4,2,4,4,0,-4,0,5
"15506","Georgia","GA",4446.76,678.77,1750,2558,"U",2,4,-2,"Mixed-Humid","South Atlantic",1,1,1,1,3,-4,1,5
"15507","Pennsylvania","PA",7900.48,1160.77,6378,475,"R",2,15,-2,"Cold","Middle Atlantic",6,1,-2,1,4,-4,1,5
"15508","Pennsylvania","PA",8668.89,1022.17,4675,1194,"U",2,9,-2,"Mixed-Humid","Middle Atlantic",2,1,1,1,4,0,2,5
"15509","Arizona","AZ",12935.42,1701.66,1206,4620,"U",3,15,-2,"Hot-Dry","Mountain South",7,1,1,3,1,-4,3,4
"15510","Missouri","MO",10145.98,1187.78,4490,1393,"U",2,14,-2,"Mixed-Humid","West North Central",6,1,2,1,2,0,1,5
"15511","New York","NY",2277.2,520.73,4352,1248,"U",5,7,-2,"Mixed-Humid","Middle Atlantic",3,2,-2,5,2,1,0,5
"15512","South Dakota","SD",5450.18,805.39,6671,729,"U",2,10,-2,"Cold","West North Central",2,1,2,2,1,0,1,3
"15513","North Dakota","ND",8879.26,797.55,8648,584,"C",5,7,-2,"Very-Cold","West North Central",1,2,4,1,4,-4,1,5
"15514","California","CA",5158.77,762.5,1063,963,"U",2,8,-2,"Hot-Dry","Pacific",1,1,4,4,4,-4,2,5
"15515","Texas","TX",22792.03,2599.9,1037,3443,"U",2,13,-2,"Hot-Humid","West South Central",7,1,1,1,1,1,2,5
"15516","Florida","FL",16864.06,1783.78,96,4992,"U",3,13,-2,"Hot-Humid","South Atlantic",4,1,1,-2,1,0,2,5
"15517","Ohio","OH",13729.08,1838.33,5099,923,"R",2,16,-2,"Cold","East North Central",4,1,1,1,3,-4,3,5
"15518","Tennessee","TN",10473.18,1261.93,3313,1679,"U",2,15,-2,"Mixed-Humid","East South Central",1,1,3,3,4,1,2,0
"15519","Massachusetts","MA",14418.81,3549.79,5874,751,"R",2,16,-2,"Cold","New England",7,1,4,3,3,-4,2,5
"15520","Texas","TX",11097.44,1375.18,871,3639,"U",5,16,-2,"Hot-Humid","West South Central",9,2,3,3,2,1,2,5
"15521","North Carolina","NC",19238.62,2421.32,2458,1835,"R",1,6,1,"Mixed-Humid","South Atlantic",5,1,-2,1,4,1,0,5
"15522","Minnesota","MN",13513.37,1866.5,7552,779,"R",2,10,-2,"Cold","West North Central",1,1,5,1,1,-4,1,5
"15523","Oregon","OR",5248.97,762.25,4519,334,"U",5,11,-2,"Marine","Pacific",7,2,4,-2,1,-4,0,5
"15524","Illinois","IL",3978.41,622.16,5516,1226,"U",5,12,-2,"Cold","East North Central",2,1,4,4,2,0,0,5
"15525","California","CA",2941.41,320.29,1097,912,"U",3,14,-2,"Hot-Dry","Pacific",2,2,4,4,3,1,1,0
"15526","Arizona","AZ",8856.3,1243.78,1256,4523,"U",1,11,-2,"Hot-Dry","Mountain South",5,1,1,1,3,-4,1,5
"15527","Illinois","IL",7543.54,912.14,5193,1127,"U",1,13,-2,"Cold","East North Central",9,2,1,1,2,-4,1,0
"15528","New Jersey","NJ",2897.7,556.14,4812,1118,"U",2,7,-2,"Cold","Middle Atlantic",1,2,4,2,4,-4,2,5
"15529","Georgia","GA",17698.27,1855.49,1514,2650,"R",2,8,-2,"Hot-Humid","South Atlantic",6,1,2,2,3,0,1,5
"15530","California","CA",8063.37,1263.37,2860,2164,"U",2,16,-2,"Hot-Dry","Pacific",1,1,1,2,3,1,2,5
"15531","Pennsylvania","PA",19653.18,2029.76,4464,1277,"R",2,15,-2,"Cold","Middle Atlantic",6,1,1,1,3,1,2,5
"15532","New Jersey","NJ",13890.15,1909.91,5008,1029,"U",2,16,-2,"Cold","Middle Atlantic",2,1,2,2,2,0,3,5
"15533","Connecticut","CT",4264.87,930.34,5758,705,"U",5,7,-2,"Cold","New England",4,2,1,2,0,-4,1,5
"15534","Pennsylvania","PA",10490.09,1249.47,6251,547,"R",2,13,-2,"Cold","Middle Atlantic",6,1,-2,2,3,0,1,4
"15535","California","CA",8438.36,738.05,2432,2310,"R",2,11,-2,"Hot-Dry","Pacific",7,1,3,3,3,1,3,5
"15536","Arizona","AZ",25707.94,3248.89,2014,3350,"U",2,13,-2,"Hot-Dry","Mountain South",6,1,2,2,3,1,2,5
"15537","Tennessee","TN",20230.7,2117.5,2603,1972,"U",2,11,-2,"Mixed-Humid","East South Central",2,1,1,2,2,1,2,5
"15538","Arizona","AZ",8407.85,1020.58,874,5362,"U",2,6,-2,"Hot-Dry","Mountain South",2,2,1,1,0,1,1,2
"15539","North Carolina","NC",4542.42,628.74,2678,1720,"R",2,11,-2,"Mixed-Humid","South Atlantic",4,1,4,2,4,1,1,5
"15540","Florida","FL",21418.37,2275.85,340,3883,"U",2,7,-2,"Hot-Humid","South Atlantic",8,1,2,-2,1,0,1,5
"15541","Hawaii","HI",3918.64,1271.15,0,3994,"U",2,10,-2,"Hot-Humid","Pacific",2,1,-2,-2,2,0,-2,5
"15542","Idaho","ID",11580.26,1149.89,5518,747,"U",2,15,-2,"Cold","Mountain North",7,1,2,2,2,-4,1,5
"15543","California","CA",1731.03,369.2,979,1435,"U",5,11,-2,"Hot-Dry","Pacific",4,2,4,-2,4,0,0,2
"15544","Nebraska","NE",12436.1,1108.2,6157,1076,"U",2,14,-2,"Cold","West North Central",4,1,1,3,2,-4,2,5
"15545","Arizona","AZ",17062.79,2418.58,1231,4555,"U",2,14,-2,"Hot-Dry","Mountain South",6,2,1,-2,3,1,2,5
"15546","Colorado","CO",4224.06,598.46,5306,1391,"C",2,6,1,"Cold","Mountain North",1,2,1,1,0,-4,2,5
"15547","Nevada","NV",7185.31,831.15,4716,1143,"U",2,14,-2,"Cold","Mountain South",5,1,3,3,4,1,2,4
"15548","Arizona","AZ",16489.86,2267.99,2013,3350,"R",1,8,-2,"Mixed-Dry","Mountain South",6,1,1,1,4,0,1,5
"15549","Arizona","AZ",15274.94,1932.08,996,5064,"U",2,16,-2,"Hot-Dry","Mountain South",6,1,3,3,1,-4,2,5
"15550","Washington","WA",13094.06,1338.85,5693,530,"U",2,8,-2,"Cold","Pacific",1,2,4,4,4,1,1,5
"15551","Florida","FL",28909.18,3382.59,110,4873,"U",2,15,-2,"Hot-Humid","South Atlantic",5,1,3,2,2,-4,2,5
"15552","North Dakota","ND",4121.87,372.43,8680,658,"U",2,5,1,"Very-Cold","West North Central",1,1,1,1,4,-4,2,5
"15553","Virginia","VA",14453.49,1708.06,2809,1957,"R",2,10,-2,"Mixed-Humid","South Atlantic",8,1,3,3,2,0,3,5
"15554","New Hampshire","NH",8728.78,1623.02,6397,599,"U",2,16,-2,"Cold","New England",7,1,-2,3,4,0,2,5
"15555","Minnesota","MN",5293.52,703.92,8078,578,"C",5,14,-2,"Cold","West North Central",5,2,4,2,2,0,1,3
"15556","South Carolina","SC",15732.4,1790.86,3123,1455,"U",2,16,-2,"Mixed-Humid","South Atlantic",6,1,1,1,1,-4,1,2
"15557","Georgia","GA",29460.33,3238.65,2742,1712,"U",2,2,0,"Mixed-Humid","South Atlantic",5,1,2,2,1,1,0,3
"15558","New York","NY",4306.25,940.12,4286,1227,"U",4,13,-2,"Mixed-Humid","Middle Atlantic",2,2,4,2,4,1,1,5
"15559","Hawaii","HI",1161.64,508.35,0,4029,"C",5,2,-2,"Hot-Humid","Pacific",6,2,-2,-2,0,0,-2,5
"15560","Illinois","IL",10605.81,1478.18,5644,1118,"U",2,15,-2,"Cold","East North Central",4,1,1,2,1,-4,2,5
"15561","Washington","WA",2766.08,362.74,5010,76,"U",2,4,-2,"Marine","Pacific",4,2,-2,2,3,-4,2,5
"15562","Georgia","GA",11821.09,1666.78,2641,1700,"U",2,16,-2,"Mixed-Humid","South Atlantic",3,1,2,2,4,-4,2,5
"15563","Tennessee","TN",11694.09,1276.37,3882,1073,"U",2,6,-2,"Mixed-Humid","East South Central",2,1,1,1,2,0,2,5
"15564","Kentucky","KY",17030.37,1794.31,4377,1148,"C",2,14,-2,"Mixed-Humid","East South Central",1,1,1,1,2,1,1,5
"15565","Wisconsin","WI",15678.23,2875.09,6495,726,"U",3,11,0,"Cold","East North Central",5,2,1,1,2,-4,2,5
"15566","Alaska","AK",3731.54,875.78,10744,1,"U",5,3,-2,"Very-Cold","Pacific",8,2,-2,-2,3,-4,-2,5
"15567","Texas","TX",18542.49,2127.01,1928,2660,"U",2,13,-2,"Hot-Humid","West South Central",3,1,1,-2,2,1,1,2
"15568","North Dakota","ND",9741.09,1241.36,8004,658,"R",2,7,-2,"Cold","West North Central",4,1,1,1,0,0,1,1
"15569","Nevada","NV",22096.93,2589.58,1770,4241,"U",2,13,-2,"Hot-Dry","Mountain South",6,1,1,1,3,0,2,5
"15570","Arizona","AZ",15366.4,1791.8,5413,556,"R",2,11,-2,"Cold","Mountain South",7,1,2,3,0,1,2,5
"15571","Illinois","IL",14159.47,1740.32,5654,1150,"U",2,16,-2,"Cold","East North Central",1,1,4,1,2,1,2,5
"15572","Arkansas","AR",17224.19,1722.61,3653,1365,"R",2,6,-2,"Mixed-Humid","West South Central",9,1,1,4,1,1,0,5
"15573","Wisconsin","WI",2670.04,552.64,7343,577,"U",2,7,-2,"Cold","East North Central",3,1,1,1,1,0,1,5
"15574","Texas","TX",10260.98,1299.41,1849,2585,"U",3,14,-2,"Hot-Humid","West South Central",8,2,1,1,4,-4,2,5
"15575","Arkansas","AR",21790.99,2072.55,2939,1819,"R",2,13,-2,"Mixed-Humid","West South Central",4,1,1,1,3,-4,2,5
"15576","West Virginia","WV",7264.88,1091.18,4504,1105,"U",2,10,-2,"Mixed-Humid","South Atlantic",2,1,1,1,4,-4,1,5
"15577","Tennessee","TN",12035.8,1051.68,3160,1584,"R",2,11,-2,"Mixed-Humid","East South Central",3,1,1,1,1,1,2,5
"15578","California","CA",8372.42,1697.18,1921,1855,"U",2,14,-2,"Hot-Dry","Pacific",7,1,3,3,4,1,2,5
"15579","Florida","FL",23494.96,2606.7,437,4079,"U",2,13,-2,"Hot-Humid","South Atlantic",4,2,1,1,3,-4,2,5
"15580","Iowa","IA",3366.07,702.43,6299,862,"U",3,11,-2,"Cold","West North Central",6,1,1,1,3,0,1,5
"15581","Vermont","VT",8090.16,1676.42,6712,810,"C",2,16,-2,"Cold","New England",7,1,4,3,1,-4,2,5
"15582","Massachusetts","MA",3922.12,908.58,5876,798,"U",4,1,0,"Cold","New England",5,2,2,3,1,-4,3,5
"15583","North Carolina","NC",8243.78,893.53,2614,1760,"U",3,12,-2,"Mixed-Humid","South Atlantic",4,1,1,1,2,1,1,5
"15584","Pennsylvania","PA",6599.14,982.18,4280,1319,"U",3,11,-2,"Mixed-Humid","Middle Atlantic",1,1,1,1,0,1,1,2
"15585","Indiana","IN",6093.22,966.89,5882,769,"U",2,13,-2,"Cold","East North Central",7,1,2,2,1,1,2,5
"15586","New York","NY",3226.21,972.68,4273,1267,"U",2,15,-2,"Mixed-Humid","Middle Atlantic",1,1,4,4,0,-4,1,5
"15587","Illinois","IL",9090.79,981.98,5219,1081,"U",2,12,-2,"Cold","East North Central",3,1,4,1,2,1,1,5
"15588","Washington","WA",8487.66,968.84,4319,247,"U",2,13,-2,"Marine","Pacific",1,1,-2,3,3,1,2,5
"15589","Alaska","AK",4207.79,1191.41,14463,0,"R",2,12,-2,"Subarctic","Pacific",4,1,-2,1,1,1,2,2
"15590","Connecticut","CT",10362.77,2206.08,5659,777,"U",2,15,-2,"Cold","New England",5,1,4,2,2,1,1,5
"15591","Mississippi","MS",23744.41,2799.19,1435,2541,"R",2,2,-2,"Hot-Humid","East South Central",1,2,5,5,1,1,0,5
"15592","Maryland","MD",15315.35,1841.66,3720,1526,"U",2,16,-2,"Mixed-Humid","South Atlantic",5,1,3,3,2,1,3,3
"15593","North Carolina","NC",8535.24,1234.8,2688,1715,"U",2,13,-2,"Mixed-Humid","South Atlantic",6,1,1,2,2,-4,1,5
"15594","Michigan","MI",6327.07,1018.86,6033,740,"R",2,16,-2,"Cold","East North Central",5,1,3,3,2,1,3,1
"15595","Florida","FL",13529.33,1307.78,311,4123,"U",2,4,-2,"Hot-Humid","South Atlantic",4,1,1,-2,0,0,2,5
"15596","Washington","WA",23880.05,2278.99,4914,133,"R",1,9,1,"Marine","Pacific",6,1,-2,2,4,1,1,5
"15597","Vermont","VT",5720.69,1242.57,6476,575,"R",2,12,-2,"Cold","New England",8,1,-2,99,1,1,0,0
"15598","Nebraska","NE",10300.2,1621.02,7805,550,"R",2,16,-2,"Cold","West North Central",1,1,-2,2,0,1,0,0
"15599","Washington","WA",10584.17,1079.25,4287,284,"U",1,11,-2,"Marine","Pacific",4,1,1,2,0,0,2,5
"15600","New Jersey","NJ",15915.25,2200.29,4795,1089,"U",3,15,-2,"Cold","Middle Atlantic",7,1,2,2,4,0,2,5
"15601","Indiana","IN",22098.55,2286.65,4980,1112,"U",2,12,0,"Cold","East North Central",5,1,2,3,1,0,2,5
"15602","Minnesota","MN",17233.38,2216.04,9288,349,"R",2,13,-2,"Very-Cold","West North Central",8,1,1,1,1,0,1,5
"15603","Pennsylvania","PA",7607.34,970.61,4312,1303,"U",5,15,-2,"Mixed-Humid","Middle Atlantic",3,1,1,1,3,0,0,0
"15604","Iowa","IA",3319.73,470.45,6078,1101,"U",2,12,-2,"Cold","West North Central",1,1,1,1,2,-4,2,5
"15605","Michigan","MI",18301.83,2848.41,5747,808,"R",2,1,-2,"Cold","East North Central",2,1,1,1,3,1,1,5
"15606","Colorado","CO",7141.25,717.09,5665,878,"U",2,11,-2,"Cold","Mountain North",2,1,4,4,1,1,2,5
"15607","Texas","TX",13280.89,2510.05,916,3540,"U",2,16,-2,"Hot-Humid","West South Central",6,1,2,1,3,-4,2,5
"15608","Florida","FL",9209.42,1021.76,470,3984,"U",2,6,-2,"Hot-Humid","South Atlantic",6,1,1,1,1,1,2,5
"15609","Kansas","KS",7764.21,1102.03,4288,1616,"U",2,16,-2,"Mixed-Humid","West North Central",7,1,1,3,4,1,2,0
"15610","Idaho","ID",30294.32,3125.41,5515,747,"U",2,15,-2,"Cold","Mountain North",7,1,3,3,2,0,2,5
"15611","Washington","WA",4967.39,573.07,4351,242,"U",5,16,-2,"Marine","Pacific",5,2,-2,4,1,0,1,1
"15612","Missouri","MO",19370.18,1997.34,4733,1341,"R",2,15,-2,"Cold","West North Central",9,1,3,3,1,-4,3,3
"15613","New Mexico","NM",1933.11,269.87,2578,2435,"R",1,2,-2,"Hot-Dry","Mountain South",6,2,1,5,4,0,0,5
"15614","Wisconsin","WI",9596.54,1280.13,7345,572,"U",2,16,-2,"Cold","East North Central",6,1,3,3,4,1,3,0
"15615","New Hampshire","NH",8312.89,1371.76,7985,322,"C",1,14,-2,"Cold","New England",5,1,-2,2,2,1,1,5
"15616","Connecticut","CT",15627.03,3422.38,4721,1109,"U",3,11,-2,"Cold","New England",4,2,4,1,0,-4,1,5
"15617","Arizona","AZ",21548.48,2669.19,1269,4297,"U",1,7,-2,"Hot-Dry","Mountain South",6,1,1,1,0,-4,2,1
"15618","North Carolina","NC",12274.13,1420.32,2745,1660,"U",5,7,-2,"Mixed-Humid","South Atlantic",8,2,1,2,1,0,1,5
"15619","New York","NY",18338.09,1978.66,6045,760,"U",2,16,-2,"Cold","Middle Atlantic",6,1,2,2,4,0,2,5
"15620","Washington","WA",21376.39,1953.18,4320,1027,"U",2,16,-2,"Cold","Pacific",7,1,1,1,1,-4,2,5
"15621","Maine","ME",3950.85,695.16,7416,506,"R",2,11,-2,"Cold","New England",5,1,-2,2,2,1,1,5
"15622","Minnesota","MN",14079.55,1827.01,7385,827,"R",2,16,-2,"Cold","West North Central",5,1,3,3,1,0,3,5
"15623","Texas","TX",12004.15,1485.59,1144,3252,"U",2,12,-2,"Hot-Humid","West South Central",9,1,4,1,1,1,3,3
"15624","Nevada","NV",10829.35,1233.22,1791,4202,"U",3,12,-2,"Hot-Dry","Mountain South",5,1,1,1,1,0,2,5
"15625","West Virginia","WV",8866.6,1019.2,5147,950,"U",2,9,-2,"Cold","South Atlantic",1,1,1,1,2,0,1,5
"15626","New York","NY",4566,1400.15,5507,796,"U",5,11,-2,"Mixed-Humid","Middle Atlantic",6,2,4,4,0,-4,0,5
"15627","Kansas","KS",7229.15,1033.3,4580,1725,"C",2,12,-2,"Mixed-Humid","West North Central",1,1,1,1,0,-4,1,5
"15628","Rhode Island","RI",10760.09,2201.17,5029,818,"U",2,16,-2,"Cold","New England",7,1,4,3,2,-4,2,5
"15629","Arizona","AZ",13305.86,1781.23,874,5362,"U",2,9,-2,"Hot-Dry","Mountain South",4,1,1,-2,4,-4,1,5
"15630","Indiana","IN",5927.75,835.97,5042,1067,"U",2,8,-2,"Cold","East North Central",4,1,1,1,2,1,2,5
"15631","Iowa","IA",7172.77,1306.79,6284,862,"R",2,14,-2,"Cold","West North Central",6,1,1,1,2,1,3,5
"15632","Nebraska","NE",19781.8,1924.06,5813,1188,"U",2,11,-2,"Cold","West North Central",5,1,2,2,3,1,1,5
"15633","Illinois","IL",23025.99,2926.93,5583,1167,"U",2,13,-2,"Cold","East North Central",2,1,1,1,2,-4,1,5
"15634","New York","NY",3164.9,535.46,4175,1328,"U",5,1,-2,"Mixed-Humid","Middle Atlantic",1,2,-2,5,3,0,0,5
"15635","Colorado","CO",4102.82,431.35,5453,1066,"U",5,12,-2,"Cold","Mountain North",6,2,4,4,0,0,1,3
"15636","Texas","TX",9242.06,1206.48,1996,2404,"U",2,12,-2,"Hot-Humid","West South Central",3,1,1,1,4,-4,1,5
"15637","Virginia","VA",13821.73,1703.03,3907,1243,"U",3,15,-2,"Mixed-Humid","South Atlantic",6,2,4,4,2,0,2,2
"15638","Tennessee","TN",7081.4,773.13,2852,2005,"U",5,4,-2,"Mixed-Humid","East South Central",3,2,-2,1,0,1,1,1
"15639","New York","NY",5244.42,689.85,6776,545,"R",2,8,-2,"Cold","Middle Atlantic",9,1,-2,1,4,0,2,5
"15640","Florida","FL",12582.16,1152.87,310,4128,"U",2,11,-2,"Hot-Humid","South Atlantic",7,1,1,1,0,-4,2,5
"15641","New Hampshire","NH",16065.83,3041.75,6105,806,"U",2,15,-2,"Cold","New England",5,1,3,3,4,-4,3,5
"15642","Kansas","KS",7599.31,1083.55,4992,1244,"U",4,15,-2,"Mixed-Humid","West North Central",4,2,3,3,2,-4,2,5
"15643","Maryland","MD",18136.53,1893.19,4727,1059,"U",2,15,-2,"Mixed-Humid","South Atlantic",5,1,1,1,4,0,1,5
"15644","Alabama","AL",10600.4,1341.49,2744,1775,"U",2,8,-2,"Mixed-Humid","East South Central",2,2,1,1,4,0,2,5
"15645","Idaho","ID",5984.16,604.78,5023,896,"C",2,14,-2,"Cold","Mountain North",1,1,4,2,2,0,1,5
"15646","Oklahoma","OK",18890.87,1877.81,3257,1851,"R",2,7,-2,"Mixed-Humid","West South Central",2,1,1,1,1,1,1,5
"15647","Vermont","VT",12157.99,2449.43,7354,284,"C",1,13,-2,"Cold","New England",6,2,4,1,1,0,2,5
"15648","Virginia","VA",13301.3,1665.32,3525,1491,"R",1,4,-2,"Mixed-Humid","South Atlantic",8,2,1,1,1,-4,1,5
"15649","North Dakota","ND",8370.64,778.85,8684,656,"U",2,14,-2,"Very-Cold","West North Central",1,1,1,1,2,-4,1,0
"15650","Massachusetts","MA",18718.2,2495.42,6175,837,"U",2,15,-2,"Cold","New England",5,1,4,1,1,1,2,5
"15651","Ohio","OH",5423.21,655.9,5570,782,"U",5,7,-2,"Cold","East North Central",1,2,-2,-2,0,0,-2,1
"15652","Minnesota","MN",16262.47,2264.34,7664,754,"R",2,14,-2,"Cold","West North Central",1,1,1,1,4,1,1,5
"15653","Texas","TX",8637.35,1347.63,1534,3098,"R",2,16,-2,"Hot-Humid","West South Central",8,1,3,3,1,1,2,4
"15654","Minnesota","MN",6506.84,726.12,8279,538,"C",2,14,-2,"Cold","West North Central",1,1,4,2,2,-4,2,5
"15655","Florida","FL",9376.07,923.15,91,4964,"U",3,14,-2,"Hot-Humid","South Atlantic",6,1,2,-2,1,0,2,5
"15656","Ohio","OH",9788.99,1278.22,5100,953,"R",2,11,-2,"Cold","East North Central",6,1,1,1,2,1,2,5
"15657","California","CA",10623.32,2404.87,1540,1652,"U",2,16,-2,"Hot-Dry","Pacific",9,1,2,2,3,0,2,5
"15658","South Carolina","SC",8391.67,761.62,2593,1686,"C",4,11,-2,"Mixed-Humid","South Atlantic",4,2,1,2,1,0,1,0
"15659","Florida","FL",6642.74,850.31,1126,2987,"U",3,3,-2,"Hot-Humid","South Atlantic",4,2,1,4,3,0,2,5
"15660","Kentucky","KY",17667.74,1619.32,3823,1523,"U",2,15,-2,"Mixed-Humid","East South Central",7,1,1,1,2,1,3,5
"15661","Pennsylvania","PA",8262.19,891.9,5132,980,"U",2,13,-2,"Cold","Middle Atlantic",4,1,4,1,4,0,1,5
"15662","South Carolina","SC",11212.27,1035.46,1495,2550,"U",2,8,-2,"Hot-Humid","South Atlantic",4,1,1,1,0,-4,2,5
"15663","Louisiana","LA",20036.58,1762.45,1410,2579,"R",1,4,-2,"Hot-Humid","West South Central",6,1,1,1,3,0,0,1
"15664","Indiana","IN",7692.13,1020.23,4938,1171,"U",2,11,-2,"Cold","East North Central",1,1,2,2,0,-4,3,0
"15665","California","CA",1492.4,316.54,1068,945,"U",4,11,-2,"Hot-Dry","Pacific",4,2,-2,5,4,1,0,5
"15666","Colorado","CO",14694.22,1703.89,5674,943,"R",2,13,-2,"Cold","Mountain North",7,1,3,3,2,1,2,5
"15667","California","CA",8506.7,624.14,1182,2186,"U",2,14,-2,"Hot-Dry","Pacific",2,1,1,1,3,1,2,5
"15668","New York","NY",8202.67,1387.78,5079,905,"U",2,16,-2,"Mixed-Humid","Middle Atlantic",1,1,2,2,0,-4,2,5
"15669","Tennessee","TN",16518.95,1642.7,2897,2000,"U",2,16,-2,"Mixed-Humid","East South Central",4,1,1,1,0,1,3,3
"15670","Alabama","AL",20689.5,2133.7,3043,1485,"R",1,7,-2,"Mixed-Humid","East South Central",6,2,1,1,4,0,2,0
"15671","Idaho","ID",9836.38,950.35,5065,1060,"U",2,14,-2,"Cold","Mountain North",7,1,2,2,2,-4,2,5
"15672","Nebraska","NE",2754.11,280.85,6273,1007,"U",3,15,-2,"Cold","West North Central",7,1,2,2,4,0,0,5
"15673","Washington","WA",21347.99,1682.39,5032,136,"R",2,12,-2,"Marine","Pacific",7,1,3,3,1,1,2,5
"15674","California","CA",12077.64,2101.02,2751,1940,"U",2,12,-2,"Hot-Dry","Pacific",5,1,1,1,4,-4,1,5
"15675","Arizona","AZ",32707.08,4707.05,1180,4676,"U",2,16,-2,"Hot-Dry","Mountain South",9,1,2,1,2,-4,2,5
"15676","New Mexico","NM",4474.37,563.17,5360,532,"C",3,7,1,"Cold","Mountain South",4,2,-2,2,1,-4,1,5
"15677","New York","NY",7983.18,1009.63,6185,739,"U",2,16,-2,"Cold","Middle Atlantic",7,1,2,2,1,-4,1,5
"15678","Florida","FL",7776.06,924.03,324,4415,"U",2,9,-2,"Hot-Humid","South Atlantic",2,1,4,4,2,1,2,5
"15679","Pennsylvania","PA",3587.96,612.69,5187,1026,"U",4,5,1,"Cold","Middle Atlantic",1,1,4,1,4,1,2,5
"15680","Massachusetts","MA",18848.61,3399.89,5858,786,"R",2,16,-2,"Cold","New England",5,1,4,1,1,-4,1,3
"15681","Texas","TX",14323.85,1699.19,1846,2863,"U",2,13,-2,"Hot-Humid","West South Central",1,1,2,2,4,-4,2,3
"15682","Pennsylvania","PA",9969.13,1057.7,5112,991,"U",2,16,-2,"Cold","Middle Atlantic",6,1,1,3,3,-4,2,3
"15683","Utah","UT",5244.47,617.58,5098,1294,"U",2,13,-2,"Cold","Mountain North",3,1,2,2,4,-4,1,5
"15684","Oklahoma","OK",14226.58,1311.51,2607,2059,"R",2,14,-2,"Mixed-Humid","West South Central",7,1,2,2,3,0,1,5
"15685","New Jersey","NJ",15999.54,1905.7,4476,1196,"U",2,16,-2,"Mixed-Humid","Middle Atlantic",6,1,3,3,2,0,3,5
"15686","Oregon","OR",21034.97,2171.07,4675,213,"U",2,7,-2,"Marine","Pacific",5,1,1,1,2,-4,2,5
"15687","West Virginia","WV",8057.38,879.48,4660,1181,"U",2,14,-2,"Cold","South Atlantic",6,1,3,3,3,0,2,5
"15688","Virginia","VA",10851.86,1450.09,4142,1237,"R",2,15,-2,"Mixed-Humid","South Atlantic",5,1,1,1,3,-4,2,5
"15689","Minnesota","MN",9218.05,1344.43,7440,745,"U",2,16,-2,"Cold","West North Central",6,1,1,1,3,1,2,5
"15690","New Jersey","NJ",11009.59,2140.93,4437,1244,"U",2,14,-2,"Mixed-Humid","Middle Atlantic",9,1,2,2,2,-4,2,5
"15691","Wyoming","WY",19638.7,2361.37,6927,630,"U",2,13,-2,"Cold","Mountain North",2,1,1,1,2,-4,2,5
"15692","Maryland","MD",13993.65,1700.65,4182,1341,"U",3,16,-2,"Mixed-Humid","South Atlantic",8,1,3,3,3,1,2,5
"15693","Wyoming","WY",3399.24,443,7532,400,"C",2,7,-2,"Cold","Mountain North",3,1,-2,1,4,0,1,5
